ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (lbs)","Comprimento (in)","Largura (in)","Altura (in)","Permitir avaliações de clientes?","Observação de compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,Marcas,"Metadado: wpr_secondary_image_id","Metadado: site-sidebar-layout","Metadado: ast-site-content-layout","Metadado: site-content-style","Metadado: site-sidebar-style","Metadado: theme-transparent-header-meta","Metadado: _yoast_wpseo_primary_product_brand","Metadado: _yoast_wpseo_primary_product_cat","Metadado: _yoast_wpseo_estimated-reading-time-minutes","Metadado: _eael_post_view_count","Metadado: astra-migrate-meta-layouts","Metadado: _yoast_wpseo_content_score"
4102,simple,,,"Neon Faces",1,0,visible,"Diretamente do mundo futurista dos sonhos psicodélicos, eles são irreverentes, vibrantes e absolutamente inesquecíveis! As <em data-start=""181"" data-end=""193"">Neon Faces</em> combinam luz, performance e atitude em visuais hipnóticos que parecem saídos de um universo paralelo. Prontos para invadir sua festa com energia máxima e muito impacto visual! 💥🌈",,,,taxable,,1,,,0,0,,,,,0,,,,Performáticos,"arte performática, evento noturno, experiência imersiva, fantasias glow, festa neon, impacto visual, moda conceitual, neon, performance impactante, personagens criativos., personagens futuristas, show de luz, trupe artística, universo cyber, visuais psicodélicos",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/27b2c0b0-6ee6-4623-9428-4d2a55ef9c32.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/5cc0b578-57b0-4c8e-83ef-c9816056e5ee.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/4b4940b5-10bf-42a8-a104-cc0f00686757.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/38ad5234-798b-47f5-9daa-5a19604fc0ee.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/e7330851-241e-43d6-9657-05522055a7f8.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/7657e003-4694-4287-b3dd-7c5f8ee953a2.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/85c8c999-e802-4c32-96c1-23090d84335f.jpg",,,,,,,,,0,,0,default,default,default,default,default,,154,1,112,set,60
4111,simple,,,Mimicos,1,0,visible,"Com expressões marcantes, gestos precisos e um toque de humor refinado, nossos mímicos transformam qualquer ambiente em um palco mágico. Eles não dizem uma palavra — mas dizem tudo com o corpo. Elegantes, cômicos e absolutamente cativantes! Perfeitos para eventos sofisticados, interações itinerantes ou aparições inesperadas. 🤍🖤",,,,taxable,,1,,,0,0,,,,,0,,,,Performáticos,"animação de evento, animação interativa, arte do gesto, artista visual, elegante, evento temático, expressivo, linguagem corporal, mímico, palhaçaria refinada, performance clássica, performance silenciosa, personagem itinerante, teatro mudo, visual p&b",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-12.56.29.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-12.57.04.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-12.56.58.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-12.56.52.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-12.56.46.png",,,,,,,,,0,,0,default,default,default,default,default,,154,1,80,set,60
4128,simple,,,"Lilo&Stich (Versão Boneco)",1,0,visible,"Direto do Havaí para o seu evento, essa dupla queridinha encanta todas as idades! Com figurinos em tamanho real, cheias de fofura e carisma, Lilo e Stitch chegam prontos para abraçar, dançar e espalhar alegria como ninguém. Um show de sorrisos, aloha e diversão! 🏝️✨",,,,taxable,,1,,,0,0,,,,,0,,,,Filmes/Séries,"aloha, animação encantadora, bonecos licenciados, disney, entretenimento familiar, evento temático, fantasia fofa, festa infantil., havaí, infantil, Lilo e Stitch, personagens de pelúcia, personagens vivos, show kids",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/LiloStitch-014-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/LiloStitch-013-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/LiloStitch-007-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/LiloStitch-006-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/LiloStitch-016-scaled.jpg",,,,,,,,,0,,0,default,default,default,default,default,,470,1,309,set,60
4134,simple,,,"Faunos e Irideska",1,0,visible,"Direto de um reino encantado, os Faunos surgem com sua energia ancestral, dançando e brincando em total harmonia com a natureza. Ao lado deles, surge <strong data-start=""211"" data-end=""223"">Irideska</strong>, a guardiã mágica das cores e das emoções, uma criatura etérea e fascinante, que encanta com sua presença luminosa e olhar misterioso. Juntos, eles transformam qualquer espaço em um verdadeiro espetáculo sensorial! 🌈🦌💫",,,,taxable,,1,,,0,0,,,,,0,,,,"Fantasia, Performáticos","animação premium., criatura mágica, elfos e faunos, encantamento visual, evento lúdico, fantasia encantada, faunos mágicos, Irideska, natureza viva, performance visual, personagem místico, reino encantado, seres fantásticos, show de dança, show sensorial",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/d87ab903-3681-4fa6-8fc2-2f11ca8400fe.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/3ddde64e-b1d1-49b5-9b1e-854098701675.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_4933-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/e15e38c7-19df-4b38-845b-8d014ce5c390.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_4956-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_4924-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_4905-scaled.jpg",,,,,,,,,0,,0,default,default,default,default,default,,154,1,169,set,60
4146,simple,,,"Lilo&Stitch (Humanizados)",1,0,visible,"<p data-start=""0"" data-end=""430"">Com figurinos vibrantes e interpretações cheias de carisma, a dupla mais amada do Havaí ganha vida em uma versão humanizada que conquista crianças e adultos! Eles trazem ao palco toda a doçura da amizade verdadeira, a energia contagiante das ilhas e um show repleto de interações emocionantes, músicas dançantes e muito amor envolvido. Uma celebração completa do espírito de ‘ohana! 🌊💙</p>\n<p data-start=""432"" data-end=""433""></p>",,,,taxable,,1,,,0,0,,,,,0,,,,Filmes/Séries,"apresentação interativa, dança e música, dupla animada., energia positiva, evento temático, família, figurino colorido, havaí, Lilo e Stitch, ohana, personagens humanizados, personagens infantis, show encantador, show tropical",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/LiloStitch-032-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/LiloStitch-043-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/LiloStitch-038-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/LiloStitch-035-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/LiloStitch-033-scaled.jpg",,,,,,,,,0,,0,default,default,default,default,default,,470,1,489,set,60
4153,simple,,,"Coco Chanel e Karl Lagerfeld",1,0,visible,"<p data-start=""0"" data-end=""489"">Dois dos maiores nomes da alta-costura ganham vida em uma apresentação que transborda elegância, atitude e sofisticação. Coco Chanel, com sua visão revolucionária e estilo eterno, se une ao vanguardismo criativo de Karl Lagerfeld em uma performance que homenageia a história da moda com presença marcante e figurinos deslumbrantes. Uma dupla perfeita para eventos fashion, corporativos e temáticos que buscam requinte e personalidade.</p>\n<p data-start=""491"" data-end=""492""></p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Fashion, Performáticos, Social","alta costura, apresentação chique, coco chanel, desfile vivo, elegância, estilistas renomados, evento sofisticado, fashion, fashion show, impacto visual, karl lagerfeld, luxo, moda, personagens históricos, personagens icônicos",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-13.13.30.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-13.13.32.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-13.13.34.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-13.13.36.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-13.13.38.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-13.13.41.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-13.13.45.png",,,,,,,,,0,,0,default,default,default,default,default,,642,1,99,set,60
4161,simple,,,"Terra do Nunca (Peter Pan)",1,0,visible,"Entre pó de fada, espadas e imaginação, a Terra do Nunca ganha vida com personagens inesquecíveis que encantam todas as idades! Do menino que se recusa a crescer até a fada travessa que brilha ao voar, essa atração é uma verdadeira viagem para um mundo onde tudo é possível. Aventuras com piratas, magia encantada e personagens cheios de carisma garantem emoção, fantasia e muita diversão em qualquer evento!",,,,taxable,,1,,,0,0,,,,,0,,,,Filmes/Séries,"aventura, capitão gancho, contos clássicos, evento infantil, fadas, fantasia, magia no palco, personagens de conto., personagens encantados, peter pan, piratas, sininho, teatro infantil, terra do nunca, universo mágico",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_7696-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_7769-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_7766-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_7755-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_7796-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_7801-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_7839-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_7822-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_7827-scaled.jpg",,,,,,,,,0,,0,default,default,default,default,default,,470,1,241,set,60
4172,simple,,,Jardim,1,0,visible,"Neste universo encantado, o jardim ganha vida com personagens cheios de personalidade: tem bicho-pau com atitude, formiguinha sapeca, caramujo tranquilo, grilo saltitante e uma abelhinha popstar! Cada um traz sua essência e diverte o público com coreografias, interações e figurinos vibrantes. Uma opção perfeita para eventos ao ar livre, festas infantis e espetáculos educativos que despertam o amor pela natureza! Graveto, Kelly Bee, Tiendi, Meleca e Gabi Grilo!",,,,taxable,,1,,,0,0,,,,,0,,,,"Animais, Jardim Mágico","abelha popstar, bicho pau, caramujo fofo, espetáculo infantil, evento educativo, fantasia, formiga divertida, gabi grilo, graveto, grilo animado, insetos encantados, jardim mágico, kelly bee, meleca, natureza divertida, personagens da natureza, personagens lúdicos, tiendi, universo infantil.",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_1180-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_1137-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_1170-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/e30aad3e-d934-4878-a47a-f12f167a6638.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/086b1f16-71d3-4ab5-b890-8aea65ef7d5c.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/2403047c-c748-4a36-aeb3-8d0f20bb53fe.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_3200-scaled.jpg",,,,,,,,,0,,0,default,default,default,default,default,,337,1,118,set,60
4180,simple,,,"Martha e Medeiros",1,0,visible,"Criados originalmente para a renomada estilista Martha Medeiros, esse casal encanta em qualquer ocasião. Com figurinos impecáveis, rendados e em tons de branco, eles trazem sofisticação, delicadeza e beleza em cada aparição. São perfeitos para casamentos, eventos de moda, festas refinadas e até chá revelação, graças à neutralidade elegante de seu visual. Uma presença que transforma qualquer ambiente em algo memorável.",,,,taxable,,1,,,0,0,,,,,0,,,,"Casais, Corporativos, Fashion, Performáticos, Social","alta costura, branco e renda, casal elegante, casamento temático, chá revelação, evento fashion, evento sofisticado, glamour, Martha Medeiros., moda e estilo, personagens de luxo, presença icônica",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/ee3afc62-b291-449f-ba79-5710e242f720.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/4da6c164-b921-4608-ad35-8138bca8bc5d.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/370fd2e3-5437-46d9-9e96-deb2144c0664.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/9ba56a11-676f-4e3f-921e-bb02ba652c75.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/c52b4e84-7a95-4f5b-b25e-bc0099d57fc0.jpg",,,,,,,,,0,,0,default,default,default,default,default,,154,1,268,set,60
4186,simple,,,"Edward Mãos de Tesoura",1,0,visible,"Diretamente dos filmes que marcaram gerações, Edward Mãos de Tesoura chega aos eventos trazendo sua essência melancólica, gentil e artisticamente única. Com visual fiel e presença impactante, ele encanta com seu jeito introspectivo e transforma qualquer aparição em uma verdadeira cena de cinema. Perfeito para eventos temáticos, festas de Halloween ou produções especiais com aquele toque de Tim Burton.",,,,taxable,,1,,,0,0,,,,,0,,,,"Filmes/Séries, Halloween","artístico, cinema, clássico cult, evento temático, fantasia sombria, halloween, introspectivo, nostalgia, personagens icônicos, presença cinematográfica., tim burton, visual dark",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_6717-scaled.jpeg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_6729-scaled.jpeg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_6725-scaled.jpeg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_6709-scaled.jpeg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_6698-scaled.jpeg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_6688-scaled.jpeg",,,,,,,,,0,,0,default,default,default,default,default,,471,1,106,set,60
4193,simple,,,"Guardião da Chave",1,0,visible,"Com figurino luxuoso, dourado e cravejado de detalhes, o Guardião da Chave parece saído de um livro antigo de lendas encantadas. Ele guarda segredos, protege portais e impressiona com sua imponência silenciosa. Ideal para recepções, eventos glamorosos ou temáticas de fantasia, seu visual remete à nobreza de tempos esquecidos e à magia de mundos escondidos.",,,,taxable,,1,,,0,0,,,,,0,,,,Natal,"chave mística, evento temático, fantasia medieval, figurino rico, guardião mágico, luxo dourado, mitologia encantada., personagem de impacto, recepção teatral, surrealismo",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/cf17bc8c-fc8b-4db0-9dc8-ed432983a7f6.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/23f9c796-2246-4d6f-abea-e27cc444dea3.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/2dab4473-a749-4260-a58a-590220d2fb38.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/07605404-d2a5-4f5c-855f-b5032ca9df6d.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/61bf24ba-6af9-439c-9432-1cbd192e2414.jpg",,,,,,,,,0,,0,default,default,default,default,default,,220,1,103,set,60
4199,simple,,,"Comédia e Tragédia",1,0,visible,"Inspirados nas máscaras clássicas do teatro grego, esse duo personifica as emoções mais profundas do palco: o riso e o choro, a leveza e o drama. Com figurinos em preto e branco e maquiagem expressiva, eles transformam qualquer evento em um verdadeiro espetáculo visual. Sofisticação, arte e presença cênica em um só ato.",,,,taxable,,1,,,0,0,,,,,0,,,,"Circo, Performáticos","arte performática, comédia e tragédia, duo expressivo., evento elegante, intervenções poéticas, mímica contemporânea, performance dramática, personagens conceituais, preto e branco, teatro clássico",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-13.48.10.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-13.48.32.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-13.48.16.png",,,,,,,,,0,,0,default,default,default,default,default,,117,1,92,set,60
4203,simple,,,Scooby-Doo,1,0,visible,"<p data-start=""0"" data-end=""440"">Direto da Máquina do Mistério, chegam Fred, Daphne, Velma, Salsicha e o adorável (e atrapalhado) Scooby-Doo! Juntos, eles transformam qualquer ambiente em uma aventura cheia de enigmas, gargalhadas e claro… lanchinhos! Uma atração perfeita para todas as idades, com figurinos impecáveis e atuação divertida que conquista o público desde o primeiro “Scooby-dooby-doo!”.</p>\n<p data-start=""442"" data-end=""443""></p>",,,,taxable,,1,,,0,0,,,,,0,,,,Filmes/Séries,"cosplay perfeito, desenho animado, evento temático, interação divertida, nostalgia anos 2000, personagens clássicos, scooby doo, show infantil, turma do barulho., turma do mistério",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_4853-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/69f6ff88-09bf-49dd-9e61-5990f9377c57.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_4844-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_5464-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/07/IMG_7961.jpg",,,,,,,,,0,,0,default,default,default,default,default,,105,1,136,set,60
4209,simple,,,"Blue Magic Forest",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Fantasia, Flores, Jardim Mágico, Performáticos","azul luminoso., blue magic, criaturas etéreas, espetáculo encantado, evento premium, fantasia surreal, floresta mágica, performance artística, personagens místicos, show visual",,"https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-14.09.55.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-14.10.06.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-14.10.01.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-14.09.59.png, https://mantoproducoes.com.br/wp-content/uploads/2025/07/Captura-de-Tela-2025-07-02-as-14.09.57.png",,,,,,,,,0,,0,default,default,default,default,default,,664,1,206,set,60
4488,simple,,,"Sereias Brilhantes",1,0,visible,"<p data-start=""0"" data-end=""371"">Mergulhe no fundo do mar e descubra o encanto das <strong data-start=""67"" data-end=""89"">Sereias Brilhantes</strong>! Com caudas reluzentes, cabelos cintilantes e um toque de magia, elas transformam qualquer evento em um espetáculo inesquecível. Uma experiência mágica, cheia de cores, luzes e mistério, que encanta crianças e adultos, trazendo a beleza e o encanto dos oceanos para a superfície.</p>\n<p data-start=""373"" data-end=""533"" data-is-last-node="""" data-is-only-node=""""></p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Fantasia, Fundo do Mar, Performáticos","brilho, encantamento, espetáculo, evento mágico, fantasia, fundo do mar, magia, manto produções, oceanos, personagens, sereias, sereias brilhantes",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0358-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0353-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0350-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0344-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0333-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0331-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0327-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0315-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0312-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0303-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/IMG_0297-scaled.jpg",,,,,,,,,0,,0,default,default,default,default,default,,724,1,368,set,60
